Date,Type,Tag,Sending Wallet,Sent Amount,Sent Currency,Sent Cost Basis,Receiving Wallet,Received Amount,Received Currency,Received Cost Basis,Fee Amount,Fee Currency,Gain (USD),Net Value (USD),Fee Value (USD),TxSrc,TxDest,TxHash,Description
2024-01-17 02:55:25 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.32225,NOS,0.3229400761,,,,0.3229400761,,,,4vuE5xFaZjBWtrnVZNmiSAMgwo4Lvs9HJoiyARGbvzjW71SPqPCtybsrTg9VZvygkEhH3qr3veTtDDhPGUEvNS7n,
2024-01-17 02:55:25 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1732371131,,,,0.1732371131,,,,4vuE5xFaZjBWtrnVZNmiSAMgwo4Lvs9HJoiyARGbvzjW71SPqPCtybsrTg9VZvygkEhH3qr3veTtDDhPGUEvNS7n,
2024-01-17 02:55:40 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0126696046,0.1747469538,,,,5B8b7fvZ2fbYC81KCZ8v2kDVsXkdo4xmHTmxZ1UQwnp3AbnhAsYHiHt3yx2bXBEouAS1zdj9acJ3gADALxP4GMCo,
2024-01-17 03:17:28 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.327,NOS,0.3247084562,,,,0.3247084562,,,,4E2hhCRgDqXMK52wVZDhY2pD6vjcUVQyEfixqredfXGir6iRj7ZKQZwG5dk6Pg5VBiQSS7WBkpZcnWRULhFbx4jb,
2024-01-17 03:17:28 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1720984847,,,,0.1720984847,,,,4E2hhCRgDqXMK52wVZDhY2pD6vjcUVQyEfixqredfXGir6iRj7ZKQZwG5dk6Pg5VBiQSS7WBkpZcnWRULhFbx4jb,
2024-01-17 03:17:49 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0138181567,0.1735984017,,,,vok2GaW6AxHMMfpztui3EoVhcaf5HDWF5ooAYHLHaB5apc3LFXqvDFqaHt29gYhcsoQZ6c4ryA1gEfSAwPWqff3,
2024-01-17 03:39:56 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.33175,NOS,0.3294251692,,,,0.3294251692,,,,58R2xsCEpyCBHUZU3hcqnHt6zjcvNB876TRH71G6DhPfnWeePGmMdLVCP9twWfhkJq44ZUknSP7putYhfdWUGGpQ,
2024-01-17 03:39:56 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1720984847,,,,0.1720984847,,,,58R2xsCEpyCBHUZU3hcqnHt6zjcvNB876TRH71G6DhPfnWeePGmMdLVCP9twWfhkJq44ZUknSP7putYhfdWUGGpQ,
2024-01-17 03:40:10 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0138181567,0.1735984017,,,,4gg4sCpQzRve16usYe3PSgZo8pLHTnDyuQNVZMZ1wnDETCXcvk73eMEpB2VgfdC8dBNumpRxjDD9yVRDMJarJhu,
2024-01-17 04:04:43 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.36825,NOS,0.3570897572,,,,0.3570897572,,,,sQDv6oRsLgTJAqgkBrfFC866eHXGQDRztf8BbtBprV4n7FQnP7PBgDT71JMiiMWaoxCDZBvdnfADwpv5Uv5JkAq,
2024-01-17 04:04:43 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1709997817,,,,0.1709997817,,,,sQDv6oRsLgTJAqgkBrfFC866eHXGQDRztf8BbtBprV4n7FQnP7PBgDT71JMiiMWaoxCDZBvdnfADwpv5Uv5JkAq,
2024-01-17 04:04:58 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010795387,,,,,,,-0.0000859778,0.0009935609,,,,3eaJt9zhkqiMZ27ezS3awkXcoNQvLGhp3zthoWJFXke2pne8QYiYtQagT5Fhx5dnWGc9xHvBEVE3qcq2NJf8A5YR,
2024-01-17 04:37:20 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.27075,NOS,0.2625446076,,,,0.2625446076,,,,ZG1cVFHs9bubzoUJMHoUQ4ACX6S4iKTJSmkckgMuyyfaF2ts39YUNEkQFA2ye6xZd6rtL5mz4Jx3dLBNeTtm1gb,
2024-01-17 04:37:20 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005397694,,,,,,,-0.0000429889,0.0004967805,,,,ZG1cVFHs9bubzoUJMHoUQ4ACX6S4iKTJSmkckgMuyyfaF2ts39YUNEkQFA2ye6xZd6rtL5mz4Jx3dLBNeTtm1gb,
2024-01-17 04:37:53 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0149264353,0.1724901231,,,,3G6J93s9UdyrkcHMNXG1L3vWCzLdD9zat5nP24X9CGVQz6kPhVYksZEs3dHeAQhwbA1z9RtsBkBA5BsFncjFjDeB,
2024-01-17 04:57:01 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.287,NOS,0.2783021325,,,,0.2783021325,,,,5UrB9CaPbZMGQ5oGms4gDocBCPXKJHQkJAiLsahL8bFWhcSX2dxqBE3adTC7iWzJzQmCjj2SgHXWwkVX2oXJRkBm,
2024-01-17 04:57:01 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1709997817,,,,0.1709997817,,,,5UrB9CaPbZMGQ5oGms4gDocBCPXKJHQkJAiLsahL8bFWhcSX2dxqBE3adTC7iWzJzQmCjj2SgHXWwkVX2oXJRkBm,
2024-01-17 04:57:16 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0149264353,0.1724901231,,,,DW2iXFXifX1MHjURtJ1vnqPMgZeBDyQk9yZ3JZ57rC9Rvuv6NqpmaK5w57iPD5sDJKJCnmFXW6KnZ729KqJiwsX,
2024-01-17 04:59:13 UTC,crypto_deposit,,,,,,Solana (SOL) 8,0.00133632,SOL,0.132771532,,,,0.132771532,,,,3SaCWrfznUz9WMxMVLwTkXwqa9qAyEW6TrViwfTEJ1te8iV5FauGmnsp6nVtRnq4sbPKKHWXvXEqdzQx1ZeeSYLB,
2024-01-17 05:08:59 UTC,crypto_deposit,,,,,,Knox SOl,0.00133632,SOL,0.1317762397,,,,0.1317762397,,,,5wzbTktTJ3pprUrAjGFASkKS4YcxLJR3y5oBwRHpaT36LVFANLvTdTANoCyiz1oTW2V1KaG61W6o2ic318xHGNjV,
2024-01-17 05:12:49 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.23325,NOS,0.2225471424,,,,0.2225471424,,,,4m9osh6cFBZHYuy5wfhhZ3HPwfWJMaD4faegNR95r45EQsgGFqdGCMKfAVdRkNscMa5dGL4XPwHn2iPS2L8jPMVr,
2024-01-17 05:12:49 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1697179198,,,,0.1697179198,,,,4m9osh6cFBZHYuy5wfhhZ3HPwfWJMaD4faegNR95r45EQsgGFqdGCMKfAVdRkNscMa5dGL4XPwHn2iPS2L8jPMVr,
2024-01-17 05:13:03 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010795387,,,,,,,-0.0000934258,0.0009861129,,,,66kh25sx78AqqbpPGcyAzRvAbarQ5zqdZZnEupcNnk4NzMbiatPiE8m38WQRRnajrCYrJ2uJJJDgjqptGXG1TtG1,
2024-01-17 05:20:11 UTC,crypto_deposit,,,,,,Knox Vault,0.00133632,SOL,0.1317762397,,,,0.1317762397,,,,2sSC4bhdtZV8Mf7wtiFUdvS6FYpqiKfHR1abXhYsKsNV6va6hAp29TLmbBnoznoAiZjdDv3bNgbfV5ja3nWdqprv,
2024-01-17 05:39:55 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.305,NOS,0.2910048379,,,,0.2910048379,,,,3sYXt8FR5WP6kaQJpFsnY17qn6gfgyNQUaGu8VEBe2MFTbnmy84yjKnaCjiDf4Q4kVPM7MHuwpr745wChcchfuja,
2024-01-17 05:39:55 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005397694,,,,,,,-0.0000467129,0.0004930565,,,,3sYXt8FR5WP6kaQJpFsnY17qn6gfgyNQUaGu8VEBe2MFTbnmy84yjKnaCjiDf4Q4kVPM7MHuwpr745wChcchfuja,
2024-01-17 05:40:16 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0162194692,0.1711970892,,,,zxe2ADFY4YpCzf6rXbMJnqVF1cTfyGQ97PJoMgJ6n4SHZQY7CREqTHh3zMysBPiHbNYJX3kYvzbwQ9ENz6tVPC2,
2024-01-17 06:00:20 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.301,NOS,0.2916369193,,,,0.2916369193,,,,TWPVPBiCKtpYQLTuf7AJzvjRsTHQga3saDFBNnvA8Btp7AcdUrJ1WgcrfhRHuDiLMd1Vkvb2pguwvNhkZg9qhC8,
2024-01-17 06:00:20 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1697507322,,,,0.1697507322,,,,TWPVPBiCKtpYQLTuf7AJzvjRsTHQga3saDFBNnvA8Btp7AcdUrJ1WgcrfhRHuDiLMd1Vkvb2pguwvNhkZg9qhC8,
2024-01-17 06:00:50 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010795387,,,,,,,-0.0000932351,0.0009863036,,,,3wr6KCg5xjNB8DBPE7UvUrFso4WxRRH6TnbEJonyY2kf1skLP2493jQF3M3E9GXtDiqZezo8sNy9y8v4fwbndA2,
2024-01-17 06:39:45 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.3965,NOS,0.3841662409,,,,0.3841662409,,,,67ZeousqqjqUKCHYBkvsckUZTwMoA51cFCSqX2mZjeA55th9WBgFqTDMsZ2eJWydNauvXtf7j7jfHFNgRYNd7Ecy,
2024-01-17 06:39:45 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005397694,,,,,,,-0.0000466176,0.0004931518,,,,67ZeousqqjqUKCHYBkvsckUZTwMoA51cFCSqX2mZjeA55th9WBgFqTDMsZ2eJWydNauvXtf7j7jfHFNgRYNd7Ecy,
2024-01-17 06:40:01 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0161863709,0.1712301875,,,,3JYJchLmSeu3TpSpXm7S1zepjRSmHhCkCNK9ixuVHvokqW2X8u5UG7K2dR1VEu9j3jHAtfvRfoVJgv1ksY4xfAbQ,
2024-01-17 07:02:13 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.333,NOS,0.3207370395,,,,0.3207370395,,,,5LTCfAQXNnQHz2bsrRBpk1oXYAa2GVvDVv3eg68hkGsRP53z35w3qGTdFp5zGFXR5CC3u4ZCLWFMHywxQaVixMpq,
2024-01-17 07:02:13 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1682332547,,,,0.1682332547,,,,5LTCfAQXNnQHz2bsrRBpk1oXYAa2GVvDVv3eg68hkGsRP53z35w3qGTdFp5zGFXR5CC3u4ZCLWFMHywxQaVixMpq,
2024-01-17 07:02:29 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010795387,,,,,,,-0.0001020522,0.0009774865,,,,5bhAkbPrCL52YnncJ1E6whN2fTuKAVi3a4Jzm6XQvKATKwTsxYWdkGoU9rkinsNDrjfEXrt9aXDprwqjCJNFtqCK,
2024-01-17 07:19:49 UTC,crypto_deposit,,,,,,Coinbase,0.00002587,BTC,,,,,0,,Prohashing LLC,,,Received Bitcoin From Prohashing LLC
2024-01-17 07:41:48 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.3525,NOS,0.3395189382,,,,0.3395189382,,,,37SMsrzK3SuRWkRjWqbzD8MycWQEYPHej6J8jtCsdjakGYxevYqGz4gmXrtY5ohMJ7NoXyzS9S8QdhP1xgdvbgYb,
2024-01-17 07:41:48 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005397694,,,,,,,-0.0000510261,0.0004887433,,,,37SMsrzK3SuRWkRjWqbzD8MycWQEYPHej6J8jtCsdjakGYxevYqGz4gmXrtY5ohMJ7NoXyzS9S8QdhP1xgdvbgYb,
2024-01-17 07:42:03 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0177170739,0.1696994845,,,,2ERwAzbWb2GYugG68dGJC71XnJ9JEtiTm49hF2WuanBup96LbXTtfp4oTavP3r8AXUVRAMcgyTKAox1aM2ikoK8e,
2024-01-17 08:00:12 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.27225,NOS,0.2573723617,,,,0.2573723617,,,,5EzXCA8dU47Pboz8zNnzf8AttzvZo4CVxemeGgxwCBjwNiavpoGm6ampMqw34XjcWfBi2eETerkXMRLP8kVJBypg,
2024-01-17 08:00:12 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1674922754,,,,0.1674922754,,,,5EzXCA8dU47Pboz8zNnzf8AttzvZo4CVxemeGgxwCBjwNiavpoGm6ampMqw34XjcWfBi2eETerkXMRLP8kVJBypg,
2024-01-17 08:00:27 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010795387,,,,,,,-0.0001063575,0.0009731812,,,,ZUSfQBegh7Mnac8ANtLc22q73ooN6e156Ce13PV9qqB5Ys2rrmwNChcqYre4FonE97vQfo2CuYbd5a34yWKY3F1,
2024-01-17 08:30:09 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.25925,NOS,0.2450827723,,,,0.2450827723,,,,ZihzeFdePYrcJA1akYWkzjaqrFpgfbqt7VYANtCx6cf6kPhz7PTQqG8s6A6g9jv6LgUgbPLotxXn5xDLwYGqZWj,
2024-01-17 08:30:09 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005397694,,,,,,,-0.0000531788,0.0004865906,,,,ZihzeFdePYrcJA1akYWkzjaqrFpgfbqt7VYANtCx6cf6kPhz7PTQqG8s6A6g9jv6LgUgbPLotxXn5xDLwYGqZWj,
2024-01-17 08:30:35 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0184645111,0.1689520473,,,,5VA3CXBaYjeRnbghSyBWskRqEQsdG8mrN3f7EyYX2HGjdLscbqcJBiqXuFYCXUogBJxAKE97VXW59Xs4JRpzbjsE,
2024-01-17 08:52:49 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.3335,NOS,0.3152752346,,,,0.3152752346,,,,3wFsJREwdHBMFfCFieeguwsvKSGRoCiC5BpQM7YD7mKGg76Rv825hZULdoWEbsxTvxL32DSJceKyiXGTxgPP9xMd,
2024-01-17 08:52:49 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1674922754,,,,0.1674922754,,,,3wFsJREwdHBMFfCFieeguwsvKSGRoCiC5BpQM7YD7mKGg76Rv825hZULdoWEbsxTvxL32DSJceKyiXGTxgPP9xMd,
2024-01-17 08:53:05 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0184645111,0.1689520473,,,,2YnKEyzuJWDzfUmDnzpVNdtFKSfANHwdRq2H7DxujnKGcT9kMXZFD1jn4Hp7qFUKs1wFuG36ug3ynTHS7iozLQQ7,
2024-01-17 09:11:09 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.271,NOS,0.2539854234,,,,0.2539854234,,,,52MM3aonjnvb4s5XH5C5haAMgeerWWuN9jjY2xHNEig2CT1uasjcqRL26pRn2TZQNFu6RYAx3xN3vCaPGEnm7WH,
2024-01-17 09:11:09 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1705823033,,,,0.1705823033,,,,52MM3aonjnvb4s5XH5C5haAMgeerWWuN9jjY2xHNEig2CT1uasjcqRL26pRn2TZQNFu6RYAx3xN3vCaPGEnm7WH,
2024-01-17 09:11:25 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010795387,,,,,,,-0.0000884035,0.0009911352,,,,52zWVcGVWhwUu3u8o6f2ZYGN5iqouKVyfXyEt2m44j4UfQyF4biP8f4L2xxAy1FqSJvng2KB5XCdiLFP6dpPAjLf,
2024-01-17 09:43:45 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.35425,NOS,0.3320086208,,,,0.3320086208,,,,4TcKvc1nXdYdcQepBRdo37Mw2BPHkRTrQd6n4fwwR8oMRNXE4K5xncpB9R6DX4wzU9imAxhmCG4Jd42yJ3WDGKri,
2024-01-17 09:43:45 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005397694,,,,,,,-0.0000442018,0.0004955676,,,,4TcKvc1nXdYdcQepBRdo37Mw2BPHkRTrQd6n4fwwR8oMRNXE4K5xncpB9R6DX4wzU9imAxhmCG4Jd42yJ3WDGKri,
2024-01-17 09:44:05 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0153475522,0.1720690062,,,,47hjrAVcxci2njoKUrvEGiHQPBff5cNpQWKCQj9VZrGDJgYo9xJxVvSz3P6Wdu5EacvdhVyBqwbCDvYjSRafypKQ,
2024-01-17 10:02:30 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.27625,NOS,0.2624231478,,,,0.2624231478,,,,32rLx6TUQZZpXHvs3t7MJ7A1mvdagYJPPwgwD7iXk7XhJ9z3VZcQmAvX6nYG9VL25iMz32vDta5EUyzNwprVQbRL,
2024-01-17 10:02:30 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1743976922,,,,0.1743976922,,,,32rLx6TUQZZpXHvs3t7MJ7A1mvdagYJPPwgwD7iXk7XhJ9z3VZcQmAvX6nYG9VL25iMz32vDta5EUyzNwprVQbRL,
2024-01-17 10:02:48 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010795387,,,,,,,-0.0000662349,0.0010133038,,,,2H7HMpCN4iyhXFu7nzEXtCET7A7gRsaNX2Tqi4feY6ZH668ca14ABiwUwdDiNNSR1hovQb9xhzYy2eqvhzN6YxpU,
2024-01-17 10:33:47 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.26825,NOS,0.2548235634,,,,0.2548235634,,,,3DjjNCVCP7r9omh3crG2gr16R7fjvd8dYcT5QeCGmaRkMVrpGTrVCAMdRbSUiEFrfqVENDdoSoDcDeu55TNaadzu,
2024-01-17 10:33:47 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005397694,,,,,,,-0.0000331175,0.0005066519,,,,3DjjNCVCP7r9omh3crG2gr16R7fjvd8dYcT5QeCGmaRkMVrpGTrVCAMdRbSUiEFrfqVENDdoSoDcDeu55TNaadzu,
2024-01-17 10:34:08 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0114989104,0.175917648,,,,2s5Cvdtmxqe8Mz5yiJ5VbcRr5HGRJNTueYt8Mk3jFh88qfZ44wpCXWxPKFWtYEi9hup8YkeZpuZGABz9jVSerogb,
2024-01-17 10:54:13 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.30125,NOS,0.2861718489,,,,0.2861718489,,,,5pD3KdLUEZNwgomutR1yMLJVLY7mJMQCcX47MzEH5YEfNUu8pDWe8yn9YB2ychgJnhSefYusobXaY5H45KfGvMts,
2024-01-17 10:54:13 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1743976922,,,,0.1743976922,,,,5pD3KdLUEZNwgomutR1yMLJVLY7mJMQCcX47MzEH5YEfNUu8pDWe8yn9YB2ychgJnhSefYusobXaY5H45KfGvMts,
2024-01-17 10:54:36 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0114989104,0.175917648,,,,V3ZwohwLETbVm35toDSZQJA48c6ef1hjoJrbxrpLA85NZmteiXLNswLiar7cHsPLCUkubiA5zYXAQ2QtzVfY9VU,
2024-01-17 11:15:17 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.31025,NOS,0.2965540719,,,,0.2965540719,,,,2QS2Wcq3djwWuSXodmUKxuovBUpMKPVFUARE2o8iqzi2C8Rb6U23WUSnT8brYfTtfPfHgVmrDdrgVLQ23VHiBR3G,
2024-01-17 11:15:17 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1741555483,,,,0.1741555483,,,,2QS2Wcq3djwWuSXodmUKxuovBUpMKPVFUARE2o8iqzi2C8Rb6U23WUSnT8brYfTtfPfHgVmrDdrgVLQ23VHiBR3G,
2024-01-17 11:15:34 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010795387,,,,,,,-0.0000676418,0.0010118969,,,,fs3oz2Bs9gh67JtDYyh5nnBZ6rju2uAKv5SzuU2gq79BH2gJQ7rwkpjJJPTr6LXCrsqWNLodnkRiDaw7xLKuzEo,
2024-01-17 11:42:54 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.353,NOS,0.3374168812,,,,0.3374168812,,,,4aFnhbae72u5TmW7nPY3RWYjBBiydUNTBJQ4kx81qGJeEp6EkCMHqft6FXzLsoUA4JHdFok3N38ZGEyJzKwsuqUe,
2024-01-17 11:42:54 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005397694,,,,,,,-0.000033821,0.0005059484,,,,4aFnhbae72u5TmW7nPY3RWYjBBiydUNTBJQ4kx81qGJeEp6EkCMHqft6FXzLsoUA4JHdFok3N38ZGEyJzKwsuqUe,
2024-01-17 11:43:11 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0117431648,0.1756733936,,,,5uJtjN7tt5MswZjq94eH1EDnwTtKjhx7bVFQKwEgxrxb9CZA8AeG64Z7xNnxGDzomVXfrZY7hpjVXFSnwNxCDpho,
2024-01-17 12:05:43 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.338,NOS,0.3238396516,,,,0.3238396516,,,,4E1KYEg5fnCuJYijm6HdJxmEhYqhAR6CQuRUrzcDfTXfXzy7pojWGNTpGcVf396EAFbJK3A13GHNdSbgGYmTv1wk,
2024-01-17 12:05:43 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.174919633,,,,0.174919633,,,,4E1KYEg5fnCuJYijm6HdJxmEhYqhAR6CQuRUrzcDfTXfXzy7pojWGNTpGcVf396EAFbJK3A13GHNdSbgGYmTv1wk,
2024-01-17 12:06:00 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.00001,SOL,0.0010795387,,,,,,,-0.0000632023,0.0010163364,,,,SSDkkQSYyqabkBeP4ACFRBZrxPva5464AHWJ3XFw4zAz8NeqxdgB6xDQwY4AGRvv7m7wFMGgxHEeG77Q7MCU27a,
2024-01-17 12:35:22 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.29775,NOS,0.2852759061,,,,0.2852759061,,,,4w1fqGUj6M6zrpuJ22T81V3F3G9kLo5hik8Hugk2iE6c9tpH4txDnCk8NrQkxrbBh1MbamyW2nNhvqx65rtR9bQn,
2024-01-17 12:35:22 UTC,crypto_withdrawal,Cost,Solana (SOL) 10,0.000005,SOL,0.0005397694,,,,,,,-0.0000316012,0.0005081682,,,,4w1fqGUj6M6zrpuJ22T81V3F3G9kLo5hik8Hugk2iE6c9tpH4txDnCk8NrQkxrbBh1MbamyW2nNhvqx65rtR9bQn,
2024-01-17 12:35:37 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0109724207,0.1764441377,,,,3HxgDdzj74WazPkd3Tm8pKso3DPe1D1epyLSDM2eEQPwRa6a1HTCUJXoceR7KEU5vTGrKzaS8iNh3nE7v2t8U5vt,
2024-01-17 12:56:20 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.31075,NOS,0.2977312774,,,,0.2977312774,,,,5S3QXG2SrwoqwseRykzekczh9jgV4nvTbPq1AUrsLeRCUBuKmnnMBwdRbES9cNzBAsELcY88NA5PHNErnY9kPd3e,
2024-01-17 12:56:20 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.174919633,,,,0.174919633,,,,5S3QXG2SrwoqwseRykzekczh9jgV4nvTbPq1AUrsLeRCUBuKmnnMBwdRbES9cNzBAsELcY88NA5PHNErnY9kPd3e,
2024-01-17 12:56:35 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.0109724207,0.1764441377,,,,23ytXZ6EgwYwkmwMAruAGxvNTLUh9z7gotaPymnf1swHqNs3iKXe7WDxz1Cyuu6HRk2nytkKUGrqJbQmnsAFLifp,
2024-01-17 13:16:15 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.295,NOS,0.2816674589,,,,0.2816674589,,,,2bc7212WvDhj7AAzoRBLu715PZyibku5MnALemfnFTyW6xNFFRPXLa6rkXAydtneuNAQsrbFh8bFcJx6H1cz3hV,
2024-01-17 13:16:15 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1745746187,,,,0.1745746187,,,,2bc7212WvDhj7AAzoRBLu715PZyibku5MnALemfnFTyW6xNFFRPXLa6rkXAydtneuNAQsrbFh8bFcJx6H1cz3hV,
2024-01-17 13:16:41 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.011320442,0.1760961164,,,,51xWqxkvj7gVfRi7Hoq4SNuK9fd5w2KDzLyE8ZofBMdA5WPahWzCNfrYbt7ZEgPBKFUqe37m2od3aZ1hPghzTYrq,
2024-01-17 13:34:29 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.267,NOS,0.2549329204,,,,0.2549329204,,,,3vKnc4P5E1rTj1iM2cx5LZuWCjXJnYToAVa2NADycisx1ZkYXa1ManjBswq8enZKpaejxchStinAhv74nDG1NgV6,
2024-01-17 13:34:29 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1745746187,,,,0.1745746187,,,,3vKnc4P5E1rTj1iM2cx5LZuWCjXJnYToAVa2NADycisx1ZkYXa1ManjBswq8enZKpaejxchStinAhv74nDG1NgV6,
2024-01-17 13:34:55 UTC,crypto_withdrawal,,Solana (SOL) 10,0.00173608,SOL,0.1874165584,,,,,,,-0.011320442,0.1760961164,,,,36iKJVg3GHSxyrRRVtZfYDwMdYWvPofNGffnMgYpS7FxFT5XEASRdywTgEN1WrAQS8cVSAeCjD77t7aKpbtwT283,
2024-01-17 13:59:20 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.36625,NOS,0.3496973112,,,,0.3496973112,,,,61QBkDgU6Dvjdnnk4U1z4tubNP28fCcuqp9aXytQeF95cDhjQkyw2fU5wqKtUtmqZtPLVtkyNCBYju6hcVr9KLDx,
2024-01-17 13:59:20 UTC,crypto_deposit,,,,,,Solana (SOL) 10,0.00172108,SOL,0.1745746187,,,,0.1745746187,,,,61QBkDgU6Dvjdnnk4U1z4tubNP28fCcuqp9aXytQeF95cDhjQkyw2fU5wqKtUtmqZtPLVtkyNCBYju6hcVr9KLDx,
